id;title;year;authors;country;site;age;sample_size;soc_cog_aspect;soc_cog_measure;age2;second_aspect;second_measure;corr_test;correlation;significance;exp_vs_obs;long_vs_cross;description;notes
cutting1999theory;"Theory of Mind, Emotion Understanding, Language, and Family
Background: Individual Differences and Interrelations";1999;Cutting, Dunn;UK;London;4.16;128;emotion understanding: affective labeling (procedure  developed  by  Denham  (1986);puppet task;;Father Occupational class;Standard Occupational Classification;;0,34;yes;exp;cross;ToM, Emotion Understanding, Language and Family Background at age 4;
cutting1999theory;"Theory of Mind, Emotion Understanding, Language, and Family
Background: Individual Differences and Interrelations";1999;Cutting, Dunn;UK;London;4.16;128;emotion understanding: affective labeling (procedure  developed  by  Denham  (1986);puppet task;;Family Structure;single or two-parent;;0,09;;exp;cross;ToM, Emotion Understanding, Language and Family Background at age 4;
cutting1999theory;"Theory of Mind, Emotion Understanding, Language, and Family
Background: Individual Differences and Interrelations";1999;Cutting, Dunn;UK;London;4.16;128;emotion understanding: affective labeling (procedure  developed  by  Denham  (1986);puppet task;;Languages spoken;number;;-0,07;;exp;cross;ToM, Emotion Understanding, Language and Family Background at age 4;
cutting1999theory;"Theory of Mind, Emotion Understanding, Language, and Family
Background: Individual Differences and Interrelations";1999;Cutting, Dunn;UK;London;4.16;128;emotion understanding: affective labeling (procedure  developed  by  Denham  (1986);puppet task;;Adults at home;number;;0,08;;exp;cross;ToM, Emotion Understanding, Language and Family Background at age 4;
cutting1999theory;"Theory of Mind, Emotion Understanding, Language, and Family
Background: Individual Differences and Interrelations";1999;Cutting, Dunn;UK;London;4.16;128;emotion understanding: affective labeling (procedure  developed  by  Denham  (1986);puppet task;;Siblings at home;number;;0,13;;exp;cross;ToM, Emotion Understanding, Language and Family Background at age 4;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";4.4;926;emotion understanding;TEC (Pons & Harris, 2000);;parental accuracy of mentalization;parent answers to TEC 'as a child'  (Sharp et al. 2006);;0,81;yes;exp;cross;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";4.4;926;emotion understanding;TEC (Pons & Harris, 2000);;parental emotional availability;videotaped parent-child interactions, coded with EA Scales;;0,14;yes;exp;cross;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";4.4;926;emotion understanding;TEC (Pons & Harris, 2000);;social skills;SSRS-T;;0,04;;exp;cross;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";4.4;926;emotion understanding;TEC (Pons & Harris, 2000);;verbal skills;PPVT-III;;0,4;yes;exp;cross;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";4.4;926;emotion understanding;TEC (Pons & Harris, 2000);;SES;Parental occupation coded with the International Classifications of Occupations;;0,07;;exp;cross;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";4.4;926;emotion understanding;TEC (Pons & Harris, 2000);;Gender;% girls;;0,01;;exp;cross;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";4.4;756;emotion understanding;TEC (Pons & Harris, 2000);6.7;emotion understanding;TEC (Pons & Harris, 2000);;0,16;yes;exp;long;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";6.7;756;emotion understanding;TEC (Pons & Harris, 2000);4.4;parental accuracy of mentalization;parent answers to TEC 'as a child'  (Sharp et al. 2006);;0,2;yes;exp;long;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";6.7;756;emotion understanding;TEC (Pons & Harris, 2000);4.4;parental emotional availability;videotaped parent-child interactions, coded with EA Scales;;0,06;;exp;long;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";6.7;756;emotion understanding;TEC (Pons & Harris, 2000);4.4;social skills;SSRS-T;;0,2;yes;exp;long;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";6.7;756;emotion understanding;TEC (Pons & Harris, 2000);4.4;verbal skills;PPVT-III;;0,18;yes;exp;long;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";6.7;756;emotion understanding;TEC (Pons & Harris, 2000);;SES;Parental occupation coded with the International Classifications of Occupations;;0,1;yes;exp;long;Predictors of Emotion Understanding from age 4 to 7;
karstad2015what;"What enhances the development of emotion
understanding in young children? A longitudinal
study of interpersonal predictors";2015;Karstad, Wichstrom, Reinfjell, Belsky, Berg-Nielsen;Norway;"University of Science and Technology,
Trondheim";6.7;756;emotion understanding;TEC (Pons & Harris, 2000);;Gender;% girls;;0,04;;exp;cross;Predictors of Emotion Understanding from age 4 to 7;
wolgast2018social;"Social perspective taking and
metacognition of children. A longitudinal view across the fifth grade of school";2018;Wolgast, Barnes-Holmes;Germany;Martin-Luther-University Halle-Wittenberg, Germany;10;2105;social perspective taking;SPT + empathy questionnaire (Davis, 1980);;Reading Experience with books;questionnaire;;0,18;yes;exp;cross;social perspective taking and metacognition at age 10;"(in press). and: the schools of the sample provided extracurricular activities that aimed to support social
learning (e.g., by role-playing or communication training) and reading (e.g., providing reading
time and books which students desired or reading together aloud)"
wolgast2018social;"Social perspective taking and
metacognition of children. A longitudinal view across the fifth grade of school";2018;Wolgast, Barnes-Holmes;Germany;Martin-Luther-University Halle-Wittenberg, Germany;10;2105;social perspective taking;SPT + empathy questionnaire (Davis, 1980);;Metacognitive Strategies;questionnaire;;0,35;yes;exp;cross;social perspective taking and metacognition at age 10;"(in press). and: the schools of the sample provided extracurricular activities that aimed to support social
learning (e.g., by role-playing or communication training) and reading (e.g., providing reading
time and books which students desired or reading together aloud)"
wolgast2018social;"Social perspective taking and
metacognition of children. A longitudinal view across the fifth grade of school";2018;Wolgast, Barnes-Holmes;Germany;Martin-Luther-University Halle-Wittenberg, Germany;10;2105;social perspective taking;SPT + empathy questionnaire (Davis, 1980);;Vocabulary;cognitive performance tasks (Weiß, 2006);;0,1;yes;exp;cross;social perspective taking and metacognition at age 10;"(in press). and: the schools of the sample provided extracurricular activities that aimed to support social
learning (e.g., by role-playing or communication training) and reading (e.g., providing reading
time and books which students desired or reading together aloud)"
wolgast2018social;"Social perspective taking and
metacognition of children. A longitudinal view across the fifth grade of school";2018;Wolgast, Barnes-Holmes;Germany;Martin-Luther-University Halle-Wittenberg, Germany;10;2105;social perspective taking;SPT + empathy questionnaire (Davis, 1980);;Reading Speed;"Salzburger
Lese-Screening 5–8 (Auer et al., 2011)";;0,12;yes;exp;cross;social perspective taking and metacognition at age 10;"(in press). and: the schools of the sample provided extracurricular activities that aimed to support social
learning (e.g., by role-playing or communication training) and reading (e.g., providing reading
time and books which students desired or reading together aloud)"
wolgast2018social;"Social perspective taking and
metacognition of children. A longitudinal view across the fifth grade of school";2018;Wolgast, Barnes-Holmes;Germany;Martin-Luther-University Halle-Wittenberg, Germany;10;2105;social perspective taking;SPT + empathy questionnaire (Davis, 1980);;verbal and nonverbal process capacity;fluid reasoning by matrices;;0,02;;exp;cross;social perspective taking and metacognition at age 10;"(in press). and: the schools of the sample provided extracurricular activities that aimed to support social
learning (e.g., by role-playing or communication training) and reading (e.g., providing reading
time and books which students desired or reading together aloud)"
bosacki2015children;Children’s Theory of Mind, Self-Perceptions, and Peer Relations: ALongitudinal Study;2015;Bosacki;Canada;Brock University, St. Catharines, Ontario;6.33;73;Theory of Mind;second order false belief puppet task (based on Baron-Cohen, O’Riordan, Stone, Jones, & Plaisted, 1999. Hughes, 2011);8.18;Anxiety and Fearfulness;Child Behavior Scale (rated by teacher);;0,08;;exp;long;Theory of Mind, Self-Perceptions and Peer Behavior at age 6 to 8;
bosacki2015children;Children’s Theory of Mind, Self-Perceptions, and Peer Relations: ALongitudinal Study;2015;Bosacki;Canada;Brock University, St. Catharines, Ontario;6.33;73;Theory of Mind;second order false belief puppet task (based on Baron-Cohen, O’Riordan, Stone, Jones, & Plaisted, 1999. Hughes, 2011);8.18;Asociability with Peers;Child Behavior Scale (rated by teacher);;0,14;;exp;long;Theory of Mind, Self-Perceptions and Peer Behavior at age 6 to 8;
bosacki2015children;Children’s Theory of Mind, Self-Perceptions, and Peer Relations: ALongitudinal Study;2015;Bosacki;Canada;Brock University, St. Catharines, Ontario;6.33;73;Theory of Mind;second order false belief puppet task (based on Baron-Cohen, O’Riordan, Stone, Jones, & Plaisted, 1999. Hughes, 2011);8.18;Peer Exclusion;Child Behavior Scale (rated by teacher);;0,24;;exp;long;Theory of Mind, Self-Perceptions and Peer Behavior at age 6 to 8;
bosacki2015children;Children’s Theory of Mind, Self-Perceptions, and Peer Relations: ALongitudinal Study;2015;Bosacki;Canada;Brock University, St. Catharines, Ontario;6.33;73;Theory of Mind;second order false belief puppet task (based on Baron-Cohen, O’Riordan, Stone, Jones, & Plaisted, 1999. Hughes, 2011);8.18;Sociability with Peers;Child Behavior Scale (rated by teacher);;0,08;;exp;long;Theory of Mind, Self-Perceptions and Peer Behavior at age 6 to 8;
bosacki2015children;Children’s Theory of Mind, Self-Perceptions, and Peer Relations: ALongitudinal Study;2015;Bosacki;Canada;Brock University, St. Catharines, Ontario;6.33;73;Theory of Mind;second order false belief puppet task (based on Baron-Cohen, O’Riordan, Stone, Jones, & Plaisted, 1999. Hughes, 2011);8.18;Theory of Mind;second order false belief puppet task (based on Baron-Cohen, O’Riordan, Stone, Jones, & Plaisted, 1999. Hughes, 2011);;0,15;;exp;long;Theory of Mind, Self-Perceptions and Peer Behavior at age 6 to 8;
